name,group,year,value
Esfahan,Middle East,1703,329.204545454545
Esfahan,Middle East,1704,322.272727272727
Esfahan,Middle East,1705,315.340909090909
Esfahan,Middle East,1706,308.409090909091
Esfahan,Middle East,1707,301.477272727273
Esfahan,Middle East,1708,294.545454545455
Esfahan,Middle East,1709,287.61363636363603
Esfahan,Middle East,1710,280.681818181818
Esfahan,Middle East,1711,273.75
Esfahan,Middle East,1712,266.818181818182
Esfahan,Middle East,1713,259.88636363636397
Esfahan,Middle East,1714,252.95454545454498
Esfahan,Middle East,1715,246.02272727272702
Fez,Middle East,1500,130.0
Fez,Middle East,1501,130.076923076923
Fez,Middle East,1502,130.153846153846
Fez,Middle East,1503,130.230769230769
Fez,Middle East,1504,130.30769230769198
Fez,Middle East,1505,130.384615384615
Fez,Middle East,1506,130.461538461538
Gauda,India,1500,200.0
Gauda,India,1501,200.0
Gauda,India,1502,200.0
Gauda,India,1503,200.0
Gauda,India,1504,200.0
Gauda,India,1505,200.0
Gauda,India,1506,200.0
Gauda,India,1507,200.0
Gauda,India,1508,200.0
Gauda,India,1509,200.0
Gauda,India,1510,200.0
Gauda,India,1511,200.0
Gauda,India,1512,200.0
Gauda,India,1513,200.0
Gauda,India,1514,200.0
Gauda,India,1515,197.22222222222197
Gauda,India,1516,194.444444444444
Gauda,India,1517,191.666666666667
Gauda,India,1518,188.888888888889
Gauda,India,1519,186.111111111111
Gauda,India,1520,183.333333333333
Gauda,India,1521,180.555555555556
Gauda,India,1522,177.77777777777803
Gauda,India,1523,175.0
Gauda,India,1524,172.22222222222197
Gauda,India,1525,169.444444444444
Gauda,India,1526,166.666666666667
Gauda,India,1527,163.888888888889
Gauda,India,1528,161.111111111111
Gauda,India,1529,158.333333333333
Gauda,India,1530,155.555555555556
Gauda,India,1531,152.777777777778
Gauda,India,1532,150.0
Gauda,India,1533,147.222222222222
Guangzhou,Asia,1500,150.0
Guangzhou,Asia,1501,150.2
Guangzhou,Asia,1502,150.4
Guangzhou,Asia,1503,150.6
Guangzhou,Asia,1504,150.8
Guangzhou,Asia,1505,151.0
Guangzhou,Asia,1506,151.2
Guangzhou,Asia,1507,151.4
Guangzhou,Asia,1508,151.6
Guangzhou,Asia,1509,151.8
Guangzhou,Asia,1510,152.0
Guangzhou,Asia,1511,152.2
Guangzhou,Asia,1512,152.4
Guangzhou,Asia,1513,152.6
Guangzhou,Asia,1514,152.8
Guangzhou,Asia,1515,153.0
Guangzhou,Asia,1516,153.2
Guangzhou,Asia,1517,153.4
Guangzhou,Asia,1518,153.6
Guangzhou,Asia,1519,153.8
Guangzhou,Asia,1520,154.0
Guangzhou,Asia,1521,154.2
Guangzhou,Asia,1522,154.4
Guangzhou,Asia,1523,154.6
Guangzhou,Asia,1524,154.8
Guangzhou,Asia,1525,155.0
Guangzhou,Asia,1526,155.2
Guangzhou,Asia,1527,155.4
Guangzhou,Asia,1528,155.6
Guangzhou,Asia,1529,155.8
Guangzhou,Asia,1530,156.0
Guangzhou,Asia,1531,156.2
Guangzhou,Asia,1532,156.4
Guangzhou,Asia,1533,156.6
Guangzhou,Asia,1534,156.8
Guangzhou,Asia,1535,157.0
Guangzhou,Asia,1536,157.2
Guangzhou,Asia,1537,157.4
Guangzhou,Asia,1538,157.6
Guangzhou,Asia,1539,157.8
Guangzhou,Asia,1540,158.0
Guangzhou,Asia,1541,158.2
Guangzhou,Asia,1542,158.4
Guangzhou,Asia,1543,158.6
Guangzhou,Asia,1544,158.8
Guangzhou,Asia,1545,159.0
Guangzhou,Asia,1546,159.2
Guangzhou,Asia,1547,159.4
Guangzhou,Asia,1548,159.6
Guangzhou,Asia,1549,159.8
Guangzhou,Asia,1550,160.0
Guangzhou,Asia,1551,160.4
Guangzhou,Asia,1552,160.8
Guangzhou,Asia,1553,161.2
Guangzhou,Asia,1554,161.6
Guangzhou,Asia,1555,162.0
Guangzhou,Asia,1556,162.4
Guangzhou,Asia,1557,162.8
Guangzhou,Asia,1558,163.2
Guangzhou,Asia,1559,163.6
Guangzhou,Asia,1560,164.0
Guangzhou,Asia,1561,164.4
Guangzhou,Asia,1562,164.8
Guangzhou,Asia,1563,165.2
Guangzhou,Asia,1564,165.6
Guangzhou,Asia,1565,166.0
Guangzhou,Asia,1566,166.4
Guangzhou,Asia,1567,166.8
Guangzhou,Asia,1568,167.2
Guangzhou,Asia,1569,167.6
Guangzhou,Asia,1570,168.0
Guangzhou,Asia,1571,168.4
Guangzhou,Asia,1572,168.8
Guangzhou,Asia,1573,169.2
Guangzhou,Asia,1574,169.6
Guangzhou,Asia,1575,170.0
Guangzhou,Asia,1576,170.4
Guangzhou,Asia,1577,170.8
Guangzhou,Asia,1578,171.2
Guangzhou,Asia,1579,171.6
Guangzhou,Asia,1580,172.0
Guangzhou,Asia,1581,172.4
Guangzhou,Asia,1582,172.8
Guangzhou,Asia,1583,173.2
Guangzhou,Asia,1584,173.6
Guangzhou,Asia,1585,174.0
Guangzhou,Asia,1586,174.4
Guangzhou,Asia,1587,174.8
Guangzhou,Asia,1588,175.2
Guangzhou,Asia,1710,240.0
Guangzhou,Asia,1711,244.0
Guangzhou,Asia,1712,248.0
Guangzhou,Asia,1713,252.0
Guangzhou,Asia,1714,256.0
Guangzhou,Asia,1715,260.0
Guangzhou,Asia,1716,264.0
Guangzhou,Asia,1717,268.0
Guangzhou,Asia,1718,272.0
Guangzhou,Asia,1719,276.0
Guangzhou,Asia,1720,280.0
Guangzhou,Asia,1721,284.0
Guangzhou,Asia,1722,288.0
Guangzhou,Asia,1723,292.0
Guangzhou,Asia,1724,296.0
Guangzhou,Asia,1725,300.0
Guangzhou,Asia,1726,304.0
Guangzhou,Asia,1727,308.0
Guangzhou,Asia,1728,312.0
Guangzhou,Asia,1729,316.0
Guangzhou,Asia,1730,320.0
Guangzhou,Asia,1731,324.0
Guangzhou,Asia,1732,328.0
Guangzhou,Asia,1733,332.0
Guangzhou,Asia,1734,336.0
Guangzhou,Asia,1735,340.0
Guangzhou,Asia,1736,344.0
Guangzhou,Asia,1737,348.0
Guangzhou,Asia,1738,352.0
Guangzhou,Asia,1739,356.0
Guangzhou,Asia,1740,360.0
Guangzhou,Asia,1741,364.0
Guangzhou,Asia,1742,368.0
Guangzhou,Asia,1743,372.0
Guangzhou,Asia,1744,376.0
Guangzhou,Asia,1745,380.0
Guangzhou,Asia,1746,384.0
Guangzhou,Asia,1747,388.0
Guangzhou,Asia,1748,392.0
Guangzhou,Asia,1749,396.0
Guangzhou,Asia,1750,400.0
Guangzhou,Asia,1751,408.0
Guangzhou,Asia,1752,416.0
Guangzhou,Asia,1753,424.0
Guangzhou,Asia,1754,432.0
Guangzhou,Asia,1755,440.0
Guangzhou,Asia,1756,448.0
Guangzhou,Asia,1757,456.0
Guangzhou,Asia,1758,464.0
Guangzhou,Asia,1759,472.0
Guangzhou,Asia,1760,480.0
Guangzhou,Asia,1761,488.0
Guangzhou,Asia,1762,496.0
Guangzhou,Asia,1763,504.0
Guangzhou,Asia,1764,512.0
Guangzhou,Asia,1765,520.0
Guangzhou,Asia,1766,528.0
Guangzhou,Asia,1767,536.0
Guangzhou,Asia,1768,544.0
Guangzhou,Asia,1769,552.0
Guangzhou,Asia,1770,560.0
Guangzhou,Asia,1771,568.0
Guangzhou,Asia,1772,576.0
Guangzhou,Asia,1773,584.0
Guangzhou,Asia,1774,592.0
Guangzhou,Asia,1775,600.0
Guangzhou,Asia,1776,608.0
Guangzhou,Asia,1777,616.0
Guangzhou,Asia,1778,624.0
Guangzhou,Asia,1779,632.0
Guangzhou,Asia,1780,640.0
Guangzhou,Asia,1781,648.0
Guangzhou,Asia,1782,656.0
Guangzhou,Asia,1783,664.0
Guangzhou,Asia,1784,672.0
Guangzhou,Asia,1785,680.0
Guangzhou,Asia,1786,688.0
Guangzhou,Asia,1787,696.0
Guangzhou,Asia,1788,704.0
Guangzhou,Asia,1789,712.0
Guangzhou,Asia,1790,720.0
Guangzhou,Asia,1791,728.0
Guangzhou,Asia,1792,736.0
Guangzhou,Asia,1793,744.0
Guangzhou,Asia,1794,752.0
Guangzhou,Asia,1795,760.0
Guangzhou,Asia,1796,768.0
Guangzhou,Asia,1797,776.0
Guangzhou,Asia,1798,784.0
Guangzhou,Asia,1799,792.0
Guangzhou,Asia,1800,800.0
Guangzhou,Asia,1801,804.0
Guangzhou,Asia,1802,808.0
Guangzhou,Asia,1803,812.0
Guangzhou,Asia,1804,816.0
Guangzhou,Asia,1805,820.0
Guangzhou,Asia,1806,824.0
Guangzhou,Asia,1807,828.0
Guangzhou,Asia,1808,832.0
Guangzhou,Asia,1809,836.0
Guangzhou,Asia,1810,840.0
Guangzhou,Asia,1811,844.0
Guangzhou,Asia,1812,848.0
Guangzhou,Asia,1813,852.0
Guangzhou,Asia,1814,856.0
Guangzhou,Asia,1815,860.0
Guangzhou,Asia,1816,864.0
Guangzhou,Asia,1817,868.0
Guangzhou,Asia,1818,872.0
Guangzhou,Asia,1819,876.0
Guangzhou,Asia,1820,880.0
Guangzhou,Asia,1821,884.0
Guangzhou,Asia,1822,888.0
Guangzhou,Asia,1823,892.0
Guangzhou,Asia,1824,896.0
Guangzhou,Asia,1825,900.0
Guangzhou,Asia,1826,900.0
Guangzhou,Asia,1827,900.0
Guangzhou,Asia,1828,900.0
Guangzhou,Asia,1829,900.0
Guangzhou,Asia,1830,900.0
Guangzhou,Asia,1831,900.0
Guangzhou,Asia,1832,900.0
Guangzhou,Asia,1833,900.0
Guangzhou,Asia,1834,900.0
Guangzhou,Asia,1835,900.0
Guangzhou,Asia,1836,883.333333333333
Guangzhou,Asia,1837,866.666666666667
Guangzhou,Asia,1838,850.0
Guangzhou,Asia,1839,852.083333333333
Guangzhou,Asia,1840,854.166666666667
Guangzhou,Asia,1841,856.25
Guangzhou,Asia,1842,858.333333333333
Guangzhou,Asia,1843,860.416666666667
Guangzhou,Asia,1844,862.5
Guangzhou,Asia,1845,864.583333333333
Guangzhou,Asia,1846,866.666666666667
Guangzhou,Asia,1847,868.75
Guangzhou,Asia,1848,870.833333333333
Guangzhou,Asia,1849,872.916666666667
Guangzhou,Asia,1850,875.0
Guangzhou,Asia,1851,873.0769230769231
Guangzhou,Asia,1852,871.153846153846
Guangzhou,Asia,1853,869.230769230769
Guangzhou,Asia,1854,867.3076923076918
Guangzhou,Asia,1855,865.384615384615
Guangzhou,Asia,1856,863.4615384615379
Guangzhou,Asia,1857,861.5384615384621
Guangzhou,Asia,1858,859.615384615385
Guangzhou,Asia,1859,857.6923076923082
Guangzhou,Asia,1860,855.769230769231
Guangzhou,Asia,1861,853.846153846154
Guangzhou,Asia,1862,851.9230769230769
Guangzhou,Asia,1863,850.0
Guangzhou,Asia,1864,835.0
Guangzhou,Asia,1865,820.0
Guangzhou,Asia,1866,805.0
Guangzhou,Asia,1867,790.0
Guangzhou,Asia,1868,775.0
Guangzhou,Asia,1869,760.0
Guangzhou,Asia,1870,745.0
Guangzhou,Asia,1871,730.0
Guangzhou,Asia,1872,715.0
Guangzhou,Asia,1873,700.0
Guangzhou,Asia,1874,685.0
Hangzhou,Asia,1500,250.0
Hangzhou,Asia,1501,250.2
Hangzhou,Asia,1502,250.4
Hangzhou,Asia,1503,250.6
Hangzhou,Asia,1504,250.8
Hangzhou,Asia,1505,251.0
Hangzhou,Asia,1506,251.2
Hangzhou,Asia,1507,251.4
Hangzhou,Asia,1508,251.6
Hangzhou,Asia,1509,251.8
Hangzhou,Asia,1510,252.0
Hangzhou,Asia,1511,252.2
Hangzhou,Asia,1512,252.4
Hangzhou,Asia,1513,252.6
Hangzhou,Asia,1514,252.8
Hangzhou,Asia,1515,253.0
Hangzhou,Asia,1516,253.2
Hangzhou,Asia,1517,253.4
Hangzhou,Asia,1518,253.6
Hangzhou,Asia,1519,253.8
Hangzhou,Asia,1520,254.0
Hangzhou,Asia,1521,254.2
Hangzhou,Asia,1522,254.4
Hangzhou,Asia,1523,254.6
Hangzhou,Asia,1524,254.8
Hangzhou,Asia,1525,255.0
Hangzhou,Asia,1526,255.2
Hangzhou,Asia,1527,255.4
Hangzhou,Asia,1528,255.6
Hangzhou,Asia,1529,255.8
Hangzhou,Asia,1530,256.0
Hangzhou,Asia,1531,256.2
Hangzhou,Asia,1532,256.4
Hangzhou,Asia,1533,256.6
Hangzhou,Asia,1534,256.8
Hangzhou,Asia,1535,257.0
Hangzhou,Asia,1536,257.2
Hangzhou,Asia,1537,257.4
Hangzhou,Asia,1538,257.6
Hangzhou,Asia,1539,257.8
Hangzhou,Asia,1540,258.0
Hangzhou,Asia,1541,258.2
Hangzhou,Asia,1542,258.4
Hangzhou,Asia,1543,258.6
Hangzhou,Asia,1544,258.8
Hangzhou,Asia,1545,259.0
Hangzhou,Asia,1546,259.2
Hangzhou,Asia,1547,259.4
Hangzhou,Asia,1548,259.6
Hangzhou,Asia,1549,259.8
Hangzhou,Asia,1550,260.0
Hangzhou,Asia,1551,260.0
Hangzhou,Asia,1552,260.0
Hangzhou,Asia,1553,260.0
Hangzhou,Asia,1554,260.0
Hangzhou,Asia,1555,260.0
Hangzhou,Asia,1556,260.0
Hangzhou,Asia,1557,260.0
Hangzhou,Asia,1558,260.0
Hangzhou,Asia,1559,260.0
Hangzhou,Asia,1560,260.0
Hangzhou,Asia,1561,260.0
Hangzhou,Asia,1562,260.0
Hangzhou,Asia,1563,260.0
Hangzhou,Asia,1564,260.0
Hangzhou,Asia,1565,260.0
Hangzhou,Asia,1566,260.0
Hangzhou,Asia,1567,260.0
Hangzhou,Asia,1568,260.0
Hangzhou,Asia,1569,260.0
Hangzhou,Asia,1570,260.0
Hangzhou,Asia,1571,260.0
Hangzhou,Asia,1572,260.0
Hangzhou,Asia,1573,260.0
Hangzhou,Asia,1574,260.0
Hangzhou,Asia,1575,260.0
Hangzhou,Asia,1576,260.4
Hangzhou,Asia,1577,260.8
Hangzhou,Asia,1578,261.2
Hangzhou,Asia,1579,261.6
Hangzhou,Asia,1580,262.0
Hangzhou,Asia,1581,262.4
Hangzhou,Asia,1582,262.8
Hangzhou,Asia,1583,263.2
Hangzhou,Asia,1584,263.6
Hangzhou,Asia,1585,264.0
Hangzhou,Asia,1586,264.4
Hangzhou,Asia,1587,264.8
Hangzhou,Asia,1588,265.2
Hangzhou,Asia,1589,265.6
Hangzhou,Asia,1590,266.0
Hangzhou,Asia,1591,266.4
Hangzhou,Asia,1592,266.8
Hangzhou,Asia,1593,267.2
Hangzhou,Asia,1594,267.6
Hangzhou,Asia,1595,268.0
Hangzhou,Asia,1596,268.4
Hangzhou,Asia,1597,268.8
Hangzhou,Asia,1598,269.2
Hangzhou,Asia,1599,269.6
Hangzhou,Asia,1600,270.0
Hangzhou,Asia,1601,270.2
Hangzhou,Asia,1602,270.4
Hangzhou,Asia,1603,270.6
Hangzhou,Asia,1604,270.8
Hangzhou,Asia,1605,271.0
Hangzhou,Asia,1606,271.2
Hangzhou,Asia,1607,271.4
Hangzhou,Asia,1608,271.6
Hangzhou,Asia,1609,271.8
Hangzhou,Asia,1610,272.0
Hangzhou,Asia,1611,272.2
Hangzhou,Asia,1612,272.4
Hangzhou,Asia,1613,272.6
Hangzhou,Asia,1614,272.8
Hangzhou,Asia,1615,273.0
Hangzhou,Asia,1616,273.2
Hangzhou,Asia,1617,273.4
Hangzhou,Asia,1618,273.6
Hangzhou,Asia,1619,273.8
Hangzhou,Asia,1620,274.0
Hangzhou,Asia,1621,274.2
Hangzhou,Asia,1622,274.4
Hangzhou,Asia,1623,274.6
Hangzhou,Asia,1624,274.8
Hangzhou,Asia,1625,275.0
Hangzhou,Asia,1626,275.24
Hangzhou,Asia,1627,275.48
Hangzhou,Asia,1628,275.72
Hangzhou,Asia,1629,275.96
Hangzhou,Asia,1630,276.2
Hangzhou,Asia,1631,276.44
Hangzhou,Asia,1632,276.68
Hangzhou,Asia,1633,276.92
Hangzhou,Asia,1634,277.16
Hangzhou,Asia,1635,277.4
Hangzhou,Asia,1636,277.64
Hangzhou,Asia,1637,277.88
Hangzhou,Asia,1638,278.12
Hangzhou,Asia,1639,278.36
Hangzhou,Asia,1640,278.6
Hangzhou,Asia,1641,278.84
Hangzhou,Asia,1642,279.08
Hangzhou,Asia,1643,279.32
Hangzhou,Asia,1644,279.56
Hangzhou,Asia,1645,279.8
Hangzhou,Asia,1646,280.04
Hangzhou,Asia,1647,280.28
Hangzhou,Asia,1648,280.52
Hangzhou,Asia,1649,280.76
Hangzhou,Asia,1650,281.0
Hangzhou,Asia,1651,281.12157142857103
Hangzhou,Asia,1652,281.24314285714297
Hangzhou,Asia,1653,281.364714285714
Hangzhou,Asia,1654,281.486285714286
Hangzhou,Asia,1655,281.60785714285703
Hangzhou,Asia,1656,281.72942857142897
Hangzhou,Asia,1657,281.851
Hangzhou,Asia,1658,282.291375
Hangzhou,Asia,1659,282.73175
Hangzhou,Asia,1660,283.172125
Hangzhou,Asia,1661,283.6125
Hangzhou,Asia,1662,284.052875
Hangzhou,Asia,1663,284.49325
Hangzhou,Asia,1664,284.933625
Hangzhou,Asia,1665,285.374
Hangzhou,Asia,1666,285.814375
Hangzhou,Asia,1667,286.25475
Hangzhou,Asia,1668,286.695125
Hangzhou,Asia,1669,287.1355
Hangzhou,Asia,1670,287.575875
Hangzhou,Asia,1671,288.01625
Hangzhou,Asia,1672,288.456625
Hangzhou,Asia,1673,288.897
Hangzhou,Asia,1674,289.337375
Hangzhou,Asia,1675,289.77775
Hangzhou,Asia,1676,290.218125
Hangzhou,Asia,1677,290.6585
Hangzhou,Asia,1678,291.098875
Hangzhou,Asia,1679,291.53925
Hangzhou,Asia,1680,291.979625
Hangzhou,Asia,1681,292.42
Hangzhou,Asia,1682,292.97684210526296
Hangzhou,Asia,1683,293.533684210526
Hangzhou,Asia,1684,294.090526315789
Hangzhou,Asia,1685,294.647368421053
Hangzhou,Asia,1686,295.204210526316
Hangzhou,Asia,1687,295.761052631579
Hangzhou,Asia,1688,296.317894736842
Hangzhou,Asia,1689,296.874736842105
Hangzhou,Asia,1690,297.431578947368
Hangzhou,Asia,1691,297.98842105263196
Hangzhou,Asia,1692,298.545263157895
Hangzhou,Asia,1693,299.102105263158
Hangzhou,Asia,1694,299.65894736842097
Hangzhou,Asia,1695,300.215789473684
Hangzhou,Asia,1696,300.77263157894697
Hangzhou,Asia,1697,301.329473684211
Hangzhou,Asia,1698,301.886315789474
Hangzhou,Asia,1699,302.443157894737
Hangzhou,Asia,1700,303.0
Hangzhou,Asia,1701,303.622580645161
Hangzhou,Asia,1702,304.245161290323
Hangzhou,Asia,1703,304.867741935484
Hangzhou,Asia,1704,305.490322580645
Hangzhou,Asia,1705,306.112903225806
Hangzhou,Asia,1706,306.73548387096804
Hangzhou,Asia,1707,307.358064516129
Hangzhou,Asia,1708,307.98064516129
Hangzhou,Asia,1709,308.603225806452
Hangzhou,Asia,1710,309.225806451613
Hangzhou,Asia,1711,309.848387096774
Hangzhou,Asia,1712,310.470967741936
Hangzhou,Asia,1713,311.09354838709703
Hangzhou,Asia,1714,311.716129032258
Hangzhou,Asia,1715,312.338709677419
Hangzhou,Asia,1716,312.96129032258096
Hangzhou,Asia,1717,313.5838709677421
Hangzhou,Asia,1718,314.206451612903
Hangzhou,Asia,1719,314.829032258065
Hangzhou,Asia,1720,315.451612903226
Hangzhou,Asia,1721,316.074193548387
Hangzhou,Asia,1722,316.69677419354804
Hangzhou,Asia,1723,317.31935483871
Hangzhou,Asia,1724,317.941935483871
Hangzhou,Asia,1725,318.564516129032
Hangzhou,Asia,1726,319.187096774194
Hangzhou,Asia,1727,319.809677419355
Hangzhou,Asia,1728,320.43225806451596
Hangzhou,Asia,1729,321.054838709677
Hangzhou,Asia,1730,321.677419354839
Hangzhou,Asia,1731,322.3
Hangzhou,Asia,1732,323.231578947368
Hangzhou,Asia,1733,324.163157894737
Hangzhou,Asia,1734,325.09473684210496
Hangzhou,Asia,1735,326.026315789474
Hangzhou,Asia,1736,326.957894736842
Hangzhou,Asia,1737,327.889473684211
Hangzhou,Asia,1738,328.821052631579
Hangzhou,Asia,1739,329.752631578947
Hangzhou,Asia,1740,330.684210526316
Hangzhou,Asia,1741,331.615789473684
Hangzhou,Asia,1742,332.547368421053
Hangzhou,Asia,1743,333.47894736842096
Hangzhou,Asia,1744,334.410526315789
Hangzhou,Asia,1745,335.342105263158
Hangzhou,Asia,1746,336.273684210526
Hangzhou,Asia,1747,337.205263157895
Hangzhou,Asia,1748,338.136842105263
Hangzhou,Asia,1749,339.068421052632
Hangzhou,Asia,1750,340.0
Hangzhou,Asia,1751,340.94
Hangzhou,Asia,1752,341.88
Hangzhou,Asia,1753,342.82
Hangzhou,Asia,1754,343.76
Hangzhou,Asia,1755,344.7
Hangzhou,Asia,1756,345.64
Hangzhou,Asia,1757,346.58
Hangzhou,Asia,1758,347.52
Hangzhou,Asia,1759,348.46
Hangzhou,Asia,1760,349.4
Hangzhou,Asia,1761,350.34
Hangzhou,Asia,1762,351.28
Hangzhou,Asia,1763,352.22
Hangzhou,Asia,1764,353.16
Hangzhou,Asia,1765,354.1
Hangzhou,Asia,1766,355.04
Hangzhou,Asia,1767,355.98
Hangzhou,Asia,1768,356.92
Hangzhou,Asia,1769,357.86
Hangzhou,Asia,1770,358.8
Hangzhou,Asia,1771,359.74
Hangzhou,Asia,1772,360.68
Hangzhou,Asia,1773,361.62
Hangzhou,Asia,1774,362.56
Hangzhou,Asia,1775,363.5
Hangzhou,Asia,1776,364.44
Hangzhou,Asia,1777,365.38
Hangzhou,Asia,1778,366.32
Hangzhou,Asia,1779,367.26
Hangzhou,Asia,1780,368.2
Hangzhou,Asia,1781,369.14
Hangzhou,Asia,1782,370.08
Hangzhou,Asia,1783,371.02
Hangzhou,Asia,1784,371.96
Hangzhou,Asia,1785,372.9
Hangzhou,Asia,1786,373.84
Hangzhou,Asia,1787,374.78
Hangzhou,Asia,1788,375.72
Hangzhou,Asia,1789,376.66
Hangzhou,Asia,1790,377.6
Hangzhou,Asia,1791,378.54
Hangzhou,Asia,1792,379.48
Hangzhou,Asia,1793,380.42
Hangzhou,Asia,1794,381.36
Hangzhou,Asia,1795,382.3
Hangzhou,Asia,1796,383.24
Hangzhou,Asia,1797,384.18
Hangzhou,Asia,1798,385.12
Hangzhou,Asia,1799,386.06
Hangzhou,Asia,1800,387.0
Hangzhou,Asia,1801,387.92
Hangzhou,Asia,1802,388.84
Hangzhou,Asia,1803,389.76
Hangzhou,Asia,1804,390.68
Hangzhou,Asia,1805,391.6
Hangzhou,Asia,1806,392.52
Hangzhou,Asia,1807,393.44
Hangzhou,Asia,1808,394.36
Hangzhou,Asia,1809,395.28
Hangzhou,Asia,1810,396.2
Hangzhou,Asia,1811,397.12
Hangzhou,Asia,1812,398.04
Hangzhou,Asia,1813,398.96
Hangzhou,Asia,1814,399.88
Hangzhou,Asia,1815,400.8
Hangzhou,Asia,1816,401.72
Hangzhou,Asia,1817,402.64
Hangzhou,Asia,1818,403.56
Hangzhou,Asia,1819,404.48
Hangzhou,Asia,1820,405.4
Hangzhou,Asia,1821,406.32
Hangzhou,Asia,1822,407.24
Hangzhou,Asia,1823,408.16
Hangzhou,Asia,1824,409.08
Hangzhou,Asia,1825,410.0
Hangzhou,Asia,1826,410.96
Hangzhou,Asia,1827,411.92
Hangzhou,Asia,1828,412.88
Hangzhou,Asia,1829,413.84
Hangzhou,Asia,1830,414.8
Hangzhou,Asia,1831,415.76
Hangzhou,Asia,1832,416.72
Hangzhou,Asia,1833,417.68
Hangzhou,Asia,1834,418.64
Hangzhou,Asia,1835,419.6
Hangzhou,Asia,1836,420.56
Hangzhou,Asia,1837,421.52
Hangzhou,Asia,1838,422.48
Hangzhou,Asia,1839,423.44
Hangzhou,Asia,1840,424.4
Hangzhou,Asia,1841,425.36
Hangzhou,Asia,1842,426.32
Hangzhou,Asia,1843,427.28
Hangzhou,Asia,1844,428.24
Hangzhou,Asia,1845,429.2
Hangzhou,Asia,1846,430.16
Hangzhou,Asia,1847,431.12
Hangzhou,Asia,1848,432.08
Hangzhou,Asia,1849,433.04
Hangzhou,Asia,1850,434.0
Istanbul,Europe,1500,200.0
Istanbul,Europe,1501,205.0
Istanbul,Europe,1502,210.0
Istanbul,Europe,1503,215.0
Istanbul,Europe,1504,220.0
Istanbul,Europe,1505,225.0
Istanbul,Europe,1506,230.0
Istanbul,Europe,1507,235.0
Istanbul,Europe,1508,240.0
Istanbul,Europe,1509,245.0
Istanbul,Europe,1510,250.0
Istanbul,Europe,1511,260.0
Istanbul,Europe,1512,270.0
Istanbul,Europe,1513,280.0
Istanbul,Europe,1514,290.0
Istanbul,Europe,1515,300.0
Istanbul,Europe,1516,307.692307692308
Istanbul,Europe,1517,315.38461538461496
Istanbul,Europe,1518,323.076923076923
Istanbul,Europe,1519,330.769230769231
Istanbul,Europe,1520,338.461538461538
Istanbul,Europe,1521,346.15384615384596
Istanbul,Europe,1522,353.8461538461541
Istanbul,Europe,1523,361.538461538462
Istanbul,Europe,1524,369.23076923076894
Istanbul,Europe,1525,376.923076923077
Istanbul,Europe,1526,384.615384615385
Istanbul,Europe,1527,392.30769230769204
Istanbul,Europe,1528,400.0
Istanbul,Europe,1529,411.818181818182
Istanbul,Europe,1530,423.63636363636397
Istanbul,Europe,1531,435.454545454545
Istanbul,Europe,1532,447.27272727272697
Istanbul,Europe,1533,459.09090909090895
Istanbul,Europe,1534,470.9090909090911
Istanbul,Europe,1535,482.727272727273
Istanbul,Europe,1536,494.545454545455
Istanbul,Europe,1537,506.36363636363603
Istanbul,Europe,1538,518.181818181818
Istanbul,Europe,1539,530.0
Istanbul,Europe,1540,541.818181818182
Istanbul,Europe,1541,553.636363636364
Istanbul,Europe,1542,565.4545454545449
Istanbul,Europe,1543,577.272727272727
Istanbul,Europe,1544,589.090909090909
Istanbul,Europe,1545,600.909090909091
Istanbul,Europe,1546,612.727272727273
Istanbul,Europe,1547,624.5454545454551
Istanbul,Europe,1548,636.363636363636
Istanbul,Europe,1549,648.181818181818
Istanbul,Europe,1550,660.0
Istanbul,Europe,1551,660.0
Istanbul,Europe,1552,660.0
Istanbul,Europe,1553,660.869565217391
Istanbul,Europe,1554,661.739130434783
Istanbul,Europe,1555,662.608695652174
Istanbul,Europe,1556,663.478260869565
Istanbul,Europe,1557,664.3478260869571
Istanbul,Europe,1558,665.217391304348
Istanbul,Europe,1559,666.086956521739
Istanbul,Europe,1560,666.9565217391298
Istanbul,Europe,1561,667.826086956522
Istanbul,Europe,1562,668.695652173913
Istanbul,Europe,1563,669.565217391304
Istanbul,Europe,1564,670.434782608696
Istanbul,Europe,1565,671.304347826087
Istanbul,Europe,1566,672.173913043478
Istanbul,Europe,1567,673.0434782608702
Istanbul,Europe,1568,673.913043478261
Istanbul,Europe,1569,674.782608695652
Istanbul,Europe,1570,675.6521739130429
Istanbul,Europe,1571,676.521739130435
Istanbul,Europe,1572,677.391304347826
Istanbul,Europe,1573,678.260869565217
Istanbul,Europe,1574,679.130434782609
Istanbul,Europe,1575,680.0
Istanbul,Europe,1576,680.8
Istanbul,Europe,1577,681.6
Istanbul,Europe,1578,682.4
Istanbul,Europe,1579,683.2
Istanbul,Europe,1580,684.0
Istanbul,Europe,1581,684.8
Istanbul,Europe,1582,685.6
Istanbul,Europe,1583,686.4
Istanbul,Europe,1584,687.2
Istanbul,Europe,1585,688.0
Istanbul,Europe,1586,688.8
Istanbul,Europe,1587,689.6
Istanbul,Europe,1588,690.4
Istanbul,Europe,1589,691.2
Istanbul,Europe,1590,692.0
Istanbul,Europe,1591,692.8
Istanbul,Europe,1592,693.6
Istanbul,Europe,1593,694.4
Istanbul,Europe,1594,695.2
Istanbul,Europe,1595,696.0
Istanbul,Europe,1596,696.8
